Trade Id,Exchange,Exchange Trade ID,Client Account ID,Product Code,Date,Opening/Closing,Buy/Sell,Qty,Trade Price,Premium(paid or held),Contract ID,Contract Size,Contract Value,Premium Value,Premium Deadline,Product Type,Option Type,Broker Account,Strike Price,Currency,Last Action
20220330000000V2,CME,20220330000000V2,MA10,CBRP,20220330,0,Buy,2.0,122.0,Undef,2721_F_F_20220400,62500.0,-152500.0,0.0,19000101,Future,Undef,CMESC,0.0,USD,Amend
20220330000000VK,CME,20220330000000VK,VIT004,ED1,20220330,0,Buy,1000.0,99.0,Undef,2700_F_F_20231200,1000000.0,-997500000.0,0.0,19000101,Future,Undef,VITBRO,0.0,USD,Insert
20220330000000VJ,EURX,EURX_20220330_DAGAN00B9,DJEIMP2,ATXE,20220330,0,Buy,13.0,102.02,Undef,ES32_F_F_20220600,10.0,-13262.6,0.0,19000101,Future,Undef,DJEB01,0.0,EUR,Amend
20220330000000VI,EURX,EURX_20220330_DAGAN00B8,DJEIMP1,ATXE,20220330,0,Buy,11.0,101.01,Undef,ES32_F_F_20220600,10.0,-11111.1,0.0,19000101,Future,Undef,DJEB01,0.0,EUR,Insert
20220330000000VH,EURX,EURX_20220330_DAGAN00B7,DJEIMP2,ATXE,20220330,0,Buy,12.0,102.02,Undef,ES32_F_F_20220600,10.0,-12242.4,0.0,19000101,Future,Undef,DJEB01,0.0,EUR,Insert
20220330000000VG,EURX,EURX_20220330_DAGAN00B6,DJEIMP1,ATXE,20220330,0,Buy,11.0,101.01,Undef,ES32_F_F_20220600,10.0,-11111.1,0.0,19000101,Future,Undef,DJEB01,0.0,EUR,Insert
20220330000000VF,EURX,EURX_20220330_DAGAN00B5,DJEIMP2,ATXE,20220330,0,Buy,12.0,102.02,Undef,ES32_F_F_20220600,10.0,-12242.4,0.0,19000101,Future,Undef,DJEB01,0.0,EUR,Insert
20220330000000VE,EURX,EURX_20220330_DAGAN00B4,DJEIMP1,ATXE,20220330,0,Buy,11.0,101.01,Undef,ES32_F_F_20220600,10.0,-11111.1,0.0,19000101,Future,Undef,DJEB01,0.0,EUR,Insert
20220330000000V4,CME,20220330000000V4,CA10,CBRP,20220330,0,Sell,3.0,134.0,Undef,2721_F_F_20220500,62500.0,251250.0,0.0,19000101,Future,Undef,CMESC,0.0,USD,Amend
20220330000000UY,NZX,20220330000000UY,DJEC02,AMFF,20220330,0,Buy,30.0,5.0,Undef,VU35_F_F_20220300,1.0,-150.0,0.0,19000101,Future,Undef,DJEB01,0.0,USD,Amend
2022120100000001,NZX,2022120100000001,DJEC01,AMFF,20220330,0,Buy,4.0,100.0,Undef,VU35_F_F_20220300,1.0,-400.0,0.0,19000101,Future,Undef,DJEB01,0.0,USD,Amend
20220330000000UX,CME,20220330000000UX,DJEC01,ES,20220330,0,Buy,10.0,4600.0,Undef,2711_F_F_20220900,50.0,-2300000.0,0.0,19000101,Future,Undef,DJEB01,0.0,USD,Transfer
20220330000000TO,CME,20220330000000TO,WNTEST94,ED1,20220330,0,Sell,15.0,98.5,Undef,2700_F_F_20220400,1000000.0,14943750.0,0.0,19000101,Future,Undef,WNBRK9,0.0,USD,Undelete
2023012500000001,NDEX,2023012500000001,PATXXX,BEB,20220330,0,Buy,1.0,10.0,Undef,3E80_F_F_20230200,672.0,-6720.0,0.0,19000101,Future,Undef,PATBRK,0.0,EUR,Book
20220330000000UW,NDEX,20220330000000UW,PATXXX,BEB,20220330,0,Buy,1.0,10.0,Undef,3E80_F_F_20221200,744.0,-7440.0,0.0,19000101,Future,Undef,PATBRK,0.0,EUR,Book
20220330000000UU,EURX,EURX_20220330_DAGAN00A9,DJEIMP1,ATXE,20220330,0,Buy,2.0,101.01,Undef,ES32_F_F_20220600,10.0,-2020.2,0.0,19000101,Future,Undef,DJEB01,0.0,EUR,Amend
20220330000000UT,EURX,EURX_20220330_DAGAN00A8,DJEIMP1,ATXE,20220330,0,Buy,2.0,101.01,Undef,ES32_F_F_20220600,10.0,-2020.2,0.0,19000101,Future,Undef,DJEB01,0.0,EUR,Amend
20220330000000US,EURX,EURX_20220330_DAGAN00A7,DJEIMP1,ATXE,20220330,0,Buy,13.0,101.01,Undef,ES32_F_F_20220600,10.0,-13131.3,0.0,19000101,Future,Undef,DJEB01,0.0,EUR,Amend
20220330000000UR,EURX,EURX_20220330_DAGAN00A6,DJEIMP1,ATXE,20220330,0,Buy,13.0,103.03,Undef,ES32_F_F_20220600,10.0,-13393.9,0.0,19000101,Future,Undef,DJEB01,0.0,EUR,Insert
20220330000000UQ,EURX,EURX_20220330_DAGAN00A5,DJEIMP1,ATXE,20220330,0,Buy,12.0,102.02,Undef,ES32_F_F_20220600,10.0,-12242.4,0.0,19000101,Future,Undef,DJEB01,0.0,EUR,Insert
20220330000000UP,IDEM,20220330000000UP,ASHISH,IAEM,20220330,0,Buy,100.0,7.0,Paid,W324_O_C_20220300_0_10.0,5000.0,0.0,-3500000.0,20220330,Option,Call,INDIABR,10.0,EUR,Insert
2021072100000002,EURX,2021072100000002,DAN01,FGBL,20210721,0,Buy,5.0,140.7,Undef,3774_F_F_20220600,100000.0,-703500.0,0.0,19000101,Future,Undef,0,0.0,EUR,Charges
2021072100000001,EURX,2021072100000001,DAN01,FGBL,20210721,0,Buy,10.0,139.2,Undef,3774_F_F_20220600,100000.0,-1392000.0,0.0,19000101,Future,Undef,0,0.0,EUR,Charges
20220330000000UN,CME,20220330000000UN,PATXXX,ED1,20220330,0,Sell,5.0,99.125,Undef,2700_F_F_20221200,1000000.0,4989062.5,0.0,19000101,Future,Undef,PATBRK,0.0,USD,Assigned
20220330000000UM,CME,20220330000000UM,PATXXX,ED1,20220330,0,Sell,5.0,99.125,Undef,2700_F_F_20221200,1000000.0,4989062.5,0.0,19000101,Future,Undef,PATBRK,0.0,USD,Assigned
20220330000000UK,CME,20220330000000UK,PATXXX,ED1,20220330,0,Sell,5.0,99.125,Undef,2700_F_F_20221200,1000000.0,4989062.5,0.0,19000101,Future,Undef,PATBRK,0.0,USD,Assigned
2021020100000004,EURX,2021020100000004,DAN01,FGBL,20210201,0,Buy,20.0,141.5,Undef,3774_F_F_20220600,100000.0,-2830000.0,0.0,19000101,Future,Undef,0,0.0,EUR,Insert
2022021000000003,EURX,2022021000000003,DAN01,FGBL,20220210,0,Buy,20.0,141.5,Undef,3774_F_F_20220600,100000.0,-2830000.0,0.0,19000101,Future,Undef,0,0.0,EUR,Insert
2021020100000003,EURX,2021020100000003,DAN01,FGBL,20210201,0,Buy,10.0,140.0,Undef,3774_F_F_20220600,100000.0,-1400000.0,0.0,19000101,Future,Undef,0,0.0,EUR,Insert
2022021000000002,EURX,2022021000000002,DAN01,FGBL,20220210,0,Buy,20.0,141.5,Undef,3774_F_F_20220600,100000.0,-2830000.0,0.0,19000101,Future,Undef,0,0.0,EUR,Insert
2022021000000001,EURX,2022021000000001,DAN01,FGBL,20220210,0,Buy,10.0,140.0,Undef,3774_F_F_20220600,100000.0,-1400000.0,0.0,19000101,Future,Undef,0,0.0,EUR,Charges
20220330000000UG,CME,20220330000000UG,ASHISH,ES,20220330,0,Buy,10.0,125.0,Undef,2711_F_F_20230300,50.0,-62500.0,0.0,19000101,Future,Undef,INDIABR,0.0,USD,Insert
20220330000000UF,EURX,20220330000000UF,ASHISH,FGBL,20220330,0,Buy,10.0,150.0,Undef,3774_F_F_20220600,100000.0,-1500000.0,0.0,19000101,Future,Undef,INDIABR,0.0,EUR,Amend
20220330000000SX,CME,CME_20220330_IONREF000018,IANCCE03,ES,20220330,0,Buy,0.0,4600.0,Undef,2711_F_F_20220900,50.0,0.0,0.0,19000101,Future,Undef,IANCBE01,0.0,USD,Deliver
20220330000000UD,CME,20220330000000UD,IANCCE03,ED1,20220330,0,Buy,0.0,99.0,Undef,2700_F_F_20220700,1000000.0,0.0,0.0,19000101,Future,Undef,IANCBE01,0.0,USD,Deliver
20220330000000UA,CBT,20220330000000UA,DLS001,TN1,20220330,0,Buy,1.0,112.921875,Undef,2355_F_F_20220900,100000.0,-112921.88,0.0,19000101,Future,Undef,CANADABR,0.0,USD,Insert
20220330000000U9,CBT,20220330000000U9,DLS001,TN1,20220330,0,Buy,1.0,114.15625,Undef,2355_F_F_20220600,100000.0,-114156.25,0.0,19000101,Future,Undef,CANADABR,0.0,USD,Insert
20220330000000U8,CBT,20220330000000U8,DLS001,TN1,20220330,0,Buy,1.0,112.921875,Undef,2355_F_F_20220600,100000.0,-112921.88,0.0,19000101,Future,Undef,CANADABR,0.0,USD,Insert
20220330000000U4,CBT,20220330000000U4,DLS001,C,20220330,0,Buy,1.0,7.3825,Undef,2385_F_F_20220700,5000.0,-369.13,0.0,19000101,Future,Undef,CANADABR,0.0,USD,Amend
20220330000000U3,CBT,20220330000000U3,DLS001,C,20220330,0,Buy,1.0,738.25,Undef,2385_F_F_20220500,5000.0,-36912.5,0.0,19000101,Future,Undef,CANADABR,0.0,USD,Insert
20220330000000U1,PNEX,20220330000000U1,DJEC02,G2BM,20220330,0,Buy,9.0,7.0,Undef,OL08_F_F_20220600,743.0,-46809.0,0.0,19000101,Future,Undef,DJEB02,0.0,EUR,Amend
20220330000000U0,PNEX,20220330000000U0,DJEC02,G2BM,20220330,0,Buy,5.0,4.0,Undef,OL08_F_F_20220600,743.0,-14860.0,0.0,19000101,Future,Undef,DJEB01,0.0,EUR,Amend
20220330000000TZ,PNEX,20220330000000TZ,DJEC02,G2BM,20220330,0,Buy,100.0,4.0,Undef,OL08_F_F_20220600,743.0,-297200.0,0.0,19000101,Future,Undef,DJEB02,0.0,EUR,Book
20220330000000TY,PNEX,20220330000000TY,DJEC02,G2BM,20220330,0,Buy,6.0,6.0,Undef,OL08_F_F_20220600,743.0,-26748.0,0.0,19000101,Future,Undef,DJEB01,0.0,EUR,Amend
20220330000000CA,EURX,20220330000000CA,NIBEUC2,EBMW,20220330,0,Buy,0.0,1.0,Paid,N205_O_C_20220400_0_30.0,200.0,0.0,0.0,20220330,Option,Call,NIBEUB1,30.0,EUR,Exercise
20220330000000JO,LME,20220330000000JO,LMECLI,AHD,20220330,0,Buy,1.0,3540.46,Undef,0036_F_F_20220426,25.0,-88511.5,0.0,19000101,Future,Undef,LMEBRCO,0.0,USD,Recalculated
20220330000000JP,LME,20220330000000JP,LMEHSE,AHD,20220330,0,Sell,1.0,3540.46,Undef,0036_F_F_20220426,25.0,88511.5,0.0,19000101,Future,Undef,LMEBRHO,0.0,USD,Recalculated
20220330000000TP,CME,20220330000000TP,WNHKCLT1,ED1,20220330,0,Buy,100.0,98.01,Undef,2700_F_F_20220500,1000000.0,-99502500.0,0.0,19000101,Future,Undef,WNHKBRK1,0.0,USD,Insert
20220330000000TN,CME,20220330000000TN,WNTEST93,ED1,20220330,0,Buy,12.0,98.4,Undef,2700_F_F_20220400,1000000.0,-11952000.0,0.0,19000101,Future,Undef,WNBRK8,0.0,USD,Transfer
20220330000000TI,PNEX,20220330000000TI,DJEC01,G2BM,20220330,0,Buy,10.0,21.0,Undef,OL08_F_F_20221000,672.0,-156240.0,0.0,19000101,Future,Undef,DJEB01,0.0,EUR,ReverseDelivery
20220330000000TJ,PNEX,20220330000000TJ,PAMCACC1,G0BM,20220330,0,Buy,150.0,119.5,Undef,OL07_F_F_20220400,696.0,-12906000.0,0.0,19000101,Future,Undef,PAMBRO1,0.0,EUR,ReverseDelivery
20220330000000TH,PNEX,20220330000000TH,DJEC01,G2BM,20220330,0,Buy,10.0,21.0,Undef,OL08_F_F_20221000,672.0,-156240.0,0.0,19000101,Future,Undef,DJEB01,0.0,EUR,ReverseDelivery
20220330000000TF,PNEX,20220330000000TF,DJEC01,G2BM,20220330,0,Buy,10.0,21.0,Undef,OL08_F_F_20221000,672.0,-156240.0,0.0,19000101,Future,Undef,DJEB01,0.0,EUR,ReverseDelivery
20220330000000TG,PNEX,20220330000000TG,PAMCACC1,G0BM,20220330,0,Buy,150.0,119.5,Undef,OL07_F_F_20220400,696.0,-12906000.0,0.0,19000101,Future,Undef,PAMBRO1,0.0,EUR,ReverseDelivery
20220330000000TE,PNEX,20220330000000TE,DJEC01,G2BM,20220330,0,Buy,10.0,21.0,Undef,OL08_F_F_20221000,672.0,-156240.0,0.0,19000101,Future,Undef,DJEB01,0.0,EUR,ReverseDelivery
20220330000000TD,PNEX,20220330000000TD,PAMCACC1,G0BM,20220330,0,Buy,150.0,119.5,Undef,OL07_F_F_20220400,696.0,-12906000.0,0.0,19000101,Future,Undef,PAMBRO1,0.0,EUR,ReverseDelivery
20220330000000TB,PNEX,20220330000000TB,DJEC01,G2BM,20220330,0,Buy,10.0,21.0,Undef,OL08_F_F_20221000,672.0,-156240.0,0.0,19000101,Future,Undef,DJEB01,0.0,EUR,ReverseDelivery
20220330000000TC,PNEX,20220330000000TC,PAMCACC1,G0BM,20220330,0,Buy,150.0,119.5,Undef,OL07_F_F_20220400,696.0,-12906000.0,0.0,19000101,Future,Undef,PAMBRO1,0.0,EUR,ReverseDelivery
20220330000000P0,PNEX,20220330000000P0,DJEC01,G2BM,20220330,0,Buy,10.0,21.0,Undef,OL08_F_F_20221000,672.0,-156240.0,0.0,19000101,Future,Undef,DJEB01,0.0,EUR,ReverseDelivery
20220330000000MH,PNEX,20220330000000MH,PAMCACC1,G0BM,20220330,0,Buy,150.0,119.5,Undef,OL07_F_F_20220400,696.0,-12906000.0,0.0,19000101,Future,Undef,PAMBRO1,0.0,EUR,ReverseDelivery
20220330000000TA,EURX,20220330000000TA,RLACC8,FGBL,20220330,0,Buy,1.0,160.0,Undef,3774_F_F_20221200,100000.0,-160000.0,0.0,19000101,Future,Undef,RLCLEAR1,0.0,EUR,Insert
20220330000000T9,SGX,20220330000000T9,IANCCA01,SJGB,20220330,0,Buy,1.0,150.0,Undef,4761_F_F_20220600,10000000.0,-15000000.0,0.0,19000101,Future,Undef,IANCBA01,0.0,JPY,Insert
20220330000000BF,SGX,20220330000000BF,IANCCA01,SJGB,20220330,0,Buy,1.0,150.0,Undef,4761_F_F_20220600,10000000.0,-15000000.0,0.0,19000101,Future,Undef,IANCBA01,0.0,JPY,Charges
20220330000000BE,SGX,20220330000000BE,IANCCA01,SJGB,20220330,0,Buy,1.0,150.0,Undef,4761_F_F_20220600,10000000.0,-15000000.0,0.0,19000101,Future,Undef,IANCBA01,0.0,JPY,Charges
20220330000000T7,CME,20220330000000T7,DJEC02,ES,20220330,0,Buy,6.0,4.0,Undef,2711_F_F_20220900,50.0,-1200.0,0.0,19000101,Future,Undef,DJEB01,0.0,USD,Amend
20220330000000T5,SGX,20220330000000T5,CLTOMNI1,SCW,20220330,0,Sell,5.0,31929.0,Undef,0J05_F_F_20221000,1.0,159645.0,0.0,19000101,Future,Undef,SGXSEGBRK,0.0,USD,ReverseP+S
20220330000000T2,SGX,20220330000000T2,CLTOMNI1,SCW,20220330,0,Buy,100.0,31927.0,Undef,0J05_F_F_20221000,1.0,-3192700.0,0.0,19000101,Future,Undef,SGXSEGBRK,0.0,USD,ReverseP+S
20220330000000T6,EURX,20220330000000T6,ASHISH,FGBL,20220330,0,Buy,10.0,155.0,Undef,3774_F_F_20221200,100000.0,-1550000.0,0.0,19000101,Future,Undef,INDIABR,0.0,EUR,Charges
20220330000000H6,CME,20220330000000H6,RLACC8,ED1,20220330,0,Buy,49.0,97.0,Undef,2700_F_F_20270300,1000000.0,-48632500.0,0.0,19000101,Future,Undef,RLCLEAR1,0.0,USD,Amend
20220330000000T4,SGX,20220330000000T4,CLTOMNI1,SCW,20220330,0,Sell,75.0,31928.0,Undef,0J05_F_F_20221000,1.0,2394600.0,0.0,19000101,Future,Undef,SGXSEGBRK,0.0,USD,Amend
20220330000000T3,SGX,20220330000000T3,PAMCSGA1,SCW,20220330,0,Sell,75.0,31928.0,Undef,0J05_F_F_20221000,1.0,2394600.0,0.0,19000101,Future,Undef,PAMBSGA1,0.0,USD,Insert
20220330000000T1,CME,20220330000000T1,DJEC02,ES,20220330,0,Buy,1.0,2.0,Undef,2711_F_F_20220900,50.0,-100.0,0.0,19000101,Future,Undef,DJEB01,0.0,USD,Charges
20220330000000SY,CME,CME_20220330_IONREF000019,DJEC02,ES,20220330,0,Buy,1.0,4600.0,Undef,2711_F_F_20220900,50.0,-230000.0,0.0,19000101,Future,Undef,DJEB01,0.0,USD,Amend
20220330000000SW,CME,20220330000000SW,WNTEST92,ED1,20220330,0,Sell,5.0,98.7,Undef,2700_F_F_20220500,1000000.0,4983750.0,0.0,19000101,Future,Undef,WNBRK1,0.0,USD,Book
20220330000000ST,CME,20220330000000ST,DJEC02,ED1,20220330,0,Buy,1.0,2.0,Undef,2700_F_F_20220500,1000000.0,-755000.0,0.0,19000101,Future,Undef,DJEB01,0.0,USD,Charges
20220330000000SS,CME,20220330000000SS,DJEC02,ED1,20220330,0,Buy,1.0,2.0,Undef,2700_F_F_20220500,1000000.0,-755000.0,0.0,19000101,Future,Undef,DJEB01,0.0,USD,Charges
20220330000000SQ,CME,20220330000000SQ,DJEC02,ED1,20220330,0,Buy,2.0,2.0,Undef,2700_F_F_20220500,1000000.0,-1510000.0,0.0,19000101,Future,Undef,DJEB01,0.0,USD,Amend
20220330000000SR,CME,20220330000000SR,DJEC02,ED1,20220330,0,Buy,1.0,2.0,Undef,2700_F_F_20220500,1000000.0,-755000.0,0.0,19000101,Future,Undef,DJEB01,0.0,USD,Charges
202203300000007V,CME,202203300000007V,IANCCE03,ED1,20220330,0,Buy,1.0,99.0,Undef,2700_F_F_20220700,1000000.0,-997500.0,0.0,19000101,Future,Undef,IANCBE01,0.0,USD,Transfer
20220330000000SP,CME,20220330000000SP,DJEC02,ES,20220330,0,Buy,3.0,2.0,Undef,2711_F_F_20220900,50.0,-300.0,0.0,19000101,Future,Undef,DJEB01,0.0,USD,Amend
202203300000009W,CME,202203300000009W,DJEC02,ED1,20220330,0,Buy,3.0,4.0,Undef,2700_F_F_20220500,1000000.0,-2280000.0,0.0,19000101,Future,Undef,DJEB01,0.0,USD,Charges
20220330000000QI,CME,20220330000000QI,DJEC02,ES,20220330,0,Buy,99.0,4500.0,Undef,2711_F_F_20220900,50.0,-22275000.0,0.0,19000101,Future,Undef,DJEB01,0.0,USD,Charges
20220330000000SO,NZX,20220330000000SO,DJEC04,AMFF,20220330,0,Buy,1.0,2.0,Undef,VU35_F_F_20220300,1.0,-2.0,0.0,19000101,Future,Undef,DJEB01,0.0,USD,Insert
20220330000000SN,CME,20220330000000SN,DJEC03,ED1,20220330,0,Buy,1.0,2.0,Paid,2700_O_C_20220700_0_93.0,1000000.0,0.0,-5000.0,20220330,Option,Call,DJEB01,93.0,USD,Insert
20220330000000SM,NZX,20220330000000SM,DJEC01,AMFF,20220330,0,Buy,1.0,2.0,Undef,VU35_F_F_20220300,1.0,-2.0,0.0,19000101,Future,Undef,DJEB01,0.0,USD,Insert
20220330000000SH,CBT,20220330000000SH,ASHISH,YMT,20220330,0,Buy,0.0,12.0,Undef,0M95_F_F_20230300,5.0,0.0,0.0,19000101,Future,Undef,INDIABR,0.0,USD,P+S
20220330000000SI,CBT,20220330000000SI,ASHISH,YMT,20220330,0,Sell,6633.0,12.0,Undef,0M95_F_F_20230300,5.0,397980.0,0.0,19000101,Future,Undef,INDIABR,0.0,USD,P+S
20220330000000PQ,CME,20220330000000PQ,VIT001,ED1,20220330,0,Buy,200.0,99.0,Undef,2700_F_F_20220700,1000000.0,-199500000.0,0.0,19000101,Future,Undef,PGB002,0.0,USD,Amend
20220330000000PI,SHFE,20220330000000PI,PAMCSGA1,SHGA,20220330,0,Sell,81930.0,4930.0,Undef,0I60_F_F_20230200,15.0,6058723500.0,0.0,19000101,Future,Undef,PAMBSGA1,0.0,CNY,Undelete
20220330000000SF,INE,20220330000000SF,PAMCSGA1,INSC,20220330,0,Sell,43.0,565.0,Undef,0I53_F_F_20230300,1000.0,24295000.0,0.0,19000101,Future,Undef,PAMBSGA1,0.0,CNY,Undelete
20220330000000SE,INE,20220330000000SE,PAMCSGA1,INSC,20220330,0,Buy,57.0,545.0,Undef,0I53_F_F_20230200,1000.0,-31065000.0,0.0,19000101,Future,Undef,PAMBSGA1,0.0,CNY,Undelete
2022032800000005,LME,2022032800000005,CLIENT2,AHD,20220328,0,Sell,0.0,1727.5,Undef,0036_F_F_20220408,25.0,0.0,0.0,19000101,Future,Undef,LMEOSA,0.0,USD,P+S
2022032800000006,LME,2022032800000006,CLIENT2,AHD,20220328,0,Buy,0.0,1800.0,Undef,0036_F_F_20220408,25.0,0.0,0.0,19000101,Future,Undef,LMEOSA,0.0,USD,P+S
2022032800000003,LME,2022032800000003,CLIENT2,AHD,20220328,0,Buy,0.0,1800.0,Undef,0036_F_F_20220330,25.0,0.0,0.0,19000101,Future,Undef,LMEOSA,0.0,USD,P+S
2022032800000004,LME,2022032800000004,CLIENT2,AHD,20220328,0,Sell,0.0,1727.5,Undef,0036_F_F_20220330,25.0,0.0,0.0,19000101,Future,Undef,LMEOSA,0.0,USD,P+S
20220330000000SD,LME,20220330000000SD,CLIENT1,AHD,20220330,0,Sell,0.0,1727.5,Undef,0036_F_F_20220621,25.0,0.0,0.0,19000101,Future,Undef,LMEOSA,0.0,USD,P+S
202203300000000U,LME,202203300000000U,CLIENT1,AHD,20220330,0,Buy,600.0,1800.0,Undef,0036_F_F_20220621,25.0,-27000000.0,0.0,19000101,Future,Undef,LMEOSA,0.0,USD,P+S
2022032800000001,LME,2022032800000001,CLIENT1,AHD,20220328,0,Buy,0.0,1800.0,Undef,0036_F_F_20220330,25.0,0.0,0.0,19000101,Future,Undef,LMEOSA,0.0,USD,P+S
2022032800000002,LME,2022032800000002,CLIENT1,AHD,20220328,0,Sell,0.0,1727.5,Undef,0036_F_F_20220330,25.0,0.0,0.0,19000101,Future,Undef,LMEOSA,0.0,USD,P+S
202203300000002V,IFEU,202203300000002V,PAMCACC1,IDUK,20220330,0,Buy,100.0,1.6,Undef,5D57_F_F_20220331,1000.0,-160000.0,0.0,19000101,Future,Undef,PAMBRO1,0.0,GBP,ReverseDelivery
2022033000000035,CME,2022033000000035,PAMCACC1,ES,20220330,0,Sell,0.0,4589.0,Undef,2711_F_F_20220900,50.0,0.0,0.0,19000101,Future,Undef,PAMBRO1,0.0,USD,P+S
202203300000000X,CME,202203300000000X,PAMCACC1,ES,20220330,0,Buy,0.0,4900.0,Undef,2711_F_F_20220900,50.0,0.0,0.0,19000101,Future,Undef,PAMBRO1,0.0,USD,P+S
20220330000000AI,EURX,20220330000000AI,CLIENT1,EFDX,20220330,0,Sell,10.0,14600.0,Undef,N242_F_F_20220600,25.0,3650000.0,0.0,19000101,Future,Undef,BROKER,0.0,EUR,ReverseP+S
20220330000000SC,NDEX,20220330000000SC,PAMUSAC2,IECF,20220330,0,Sell,0.0,150.0,Undef,L025_F_F_20220300,1000.0,0.0,0.0,19000101,Future,Undef,PAMUSBK2,0.0,EUR,Deliver
202203300000008E,SGX,202203300000008E,CLI1,SIDR,20220330,0,Buy,0.0,6.0,Undef,2D68_F_F_20221200,1500000000.0,0.0,0.0,19000101,Future,Undef,CANADABR,0.0,USD,P+S
20220330000000SB,SGX,20220330000000SB,CLI1,SIDR,20220330,0,Sell,0.0,6.5,Undef,2D68_F_F_20221200,1500000000.0,0.0,0.0,19000101,Future,Undef,CANADABR,0.0,USD,P+S
20220330000000S9,SGX,20220330000000S9,PAMCSGA1,SPVF,20220330,0,Buy,57.0,1.0,Paid,OB69_O_C_20220300_0_13000.0,1.0,0.0,-57.0,20220330,Option,Call,PAMBSGA1,13000.0,USD,ReverseExercise
20220330000000RZ,IDEM,20220330000000RZ,BH0001,IACE,20220330,0,Buy,9.0,100.0,Paid,U709_O_C_20230100_0_18.25,500.0,0.0,-450000.0,20220330,Option,Call,BHBR01,18.25,EUR,Exercise
20220330000000S5,IDEM,20220330000000S5,BH0001,IACE,20220330,0,Sell,19.0,100.0,Paid,U709_O_C_20230100_0_18.25,500.0,0.0,950000.0,20220330,Option,Call,BHBR01,18.25,EUR,Assigned
20220330000000RU,CME,20220330000000RU,WNCLT1,ED1,20220330,0,Buy,30.0,99.0,Undef,2700_F_F_20220900,1000000.0,-29925000.0,0.0,19000101,Future,Undef,WNBRK1,0.0,USD,Insert
20220330000000RC,CME,20220330000000RC,WNHLFCLT1,ED1,20220330,0,Sell,6.0,98.0,Undef,2700_F_F_20220400,1000000.0,5970000.0,0.0,19000101,Future,Undef,WNBRK1,0.0,USD,Amend
20220330000000RP,EURX,20220330000000RP,INTES4,FEXD,20201231,0,Buy,6.0,89.4,Undef,PR30_F_F_20241200,100.0,-53640.0,0.0,19000101,Future,Undef,BDB02,0.0,EUR,Book
20220330000000RO,EURX,20220330000000RO,INTES4,FEXD,20201231,0,Sell,10.0,89.8,Undef,PR30_F_F_20241200,100.0,89800.0,0.0,19000101,Future,Undef,BDB02,0.0,EUR,Book
20220330000000RQ,EURX,20220330000000RQ,INTES4,FEXD,20201231,0,Sell,3.0,89.45,Undef,PR30_F_F_20241200,100.0,26835.0,0.0,19000101,Future,Undef,BDB02,0.0,EUR,Book
20220330000000RR,EURX,20220330000000RR,INTES4,FEXD,20201231,0,Sell,3.0,89.5,Undef,PR30_F_F_20241200,100.0,26850.0,0.0,19000101,Future,Undef,BDB02,0.0,EUR,Book
20220330000000RN,EURX,20220330000000RN,INTES4,FEXD,20201231,0,Buy,15.0,89.6,Undef,PR30_F_F_20241200,100.0,-134400.0,0.0,19000101,Future,Undef,BDB02,0.0,EUR,Book
2020121100000002,EURX,2020121100000002,INTES4,FEXD,20201231,Opening,Buy,5.0,98.75,Undef,PR30_F_F_20241200,100.0,-49375.0,0.0,19000101,Future,Undef,BDB02,0.0,EUR,Book
2020121100000003,EURX,2020121100000003,INTES4,FEXD,20201231,Opening,Sell,10.0,89.8,Undef,PR30_F_F_20241200,100.0,89800.0,0.0,19000101,Future,Undef,BDB02,0.0,EUR,Book
20220330000000RL,IFEU,20220330000000RL,DLS001,WBS,20220330,0,Sell,5.0,98.5,Undef,R755_F_F_20220500,1000.0,492500.0,0.0,19000101,Future,Undef,CANADABR,0.0,USD,Unbook
20220330000000RK,IFEU,20220330000000RK,DLS001,WBS,20220330,0,Buy,10.0,98.0,Undef,R755_F_F_20220500,1000.0,-980000.0,0.0,19000101,Future,Undef,CANADABR,0.0,USD,Unbook
20220330000000RJ,IFLO,20220330000000RJ,PAMCACC3,GSK,20220307,0,Buy,0.0,0.01,Paid,SF07_O_P_20220300_0_1650.0,1000.0,0.0,0.0,20220307,Option,Put,PAMBRO1,1650.0,GBP,Expired
20220330000000RI,IFLO,20220330000000RI,PAMCACC3,GSK,20220330,0,Buy,0.0,0.01,Paid,SF07_O_P_20220300_0_1650.0,1000.0,0.0,0.0,20220330,Option,Put,PAMBRO1,1650.0,GBP,Expired
20220330000000RH,EURX,20220330000000RH,WNRNDCLT1,FGBS,20220330,0,Buy,1.0,1.0,Held,3776_O_C_20220500_0_110.0,100000.0,-1000.0,-1000.0,20220330,Option,Call,WNRNDBRK1,110.0,EUR,Insert
20220330000000RG,CME,20220330000000RG,WNHLFCLT1,ED1,20220330,0,Buy,1.0,1.0,Paid,2700_O_C_20220400_0_95.0,1000000.0,0.0,-2500.0,20220330,Option,Call,WNRNDBRK1,95.0,USD,Insert
20220330000000RA,CME,20220330000000RA,WNHLFCLT1,ED1,20220330,0,Buy,1.0,98.0,Undef,2700_F_F_20220400,1000000.0,-995000.0,0.0,19000101,Future,Undef,WNRNDBRK1,0.0,USD,Charges
20220330000000I9,OCC,20220330000000I9,CLI1,AMG,20220330,0,Buy,9.0,124.0,Paid,6049_O_C_20230301_0_250.0,100.0,0.0,-111600.0,20220330,Option,Call,CANADABR,250.0,USD,P+S
